material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95,Kappa_cal_derived_matbench,id_unverifiable,has_oxygen,stoichiometry_pattern,K_baseline_rf,G_baseline_rf,gamma_baseline_rf,Kappa_baseline_rf,K_baseline_xgb,G_baseline_xgb,gamma_baseline_xgb,Kappa_baseline_xgb,Kappa_baseline,Kappa_baseline_vs_r9_ratio
fd7dd0c5c4,Cs6BiSbTe6,28,1510.8847604648818,4.162705616518766,3787.5462228,13.63150123049308,7.048936045836522,2.0950120504265306,0.0507260578766643,0.0358832072194524,0.1718060380813893,0.1336042816400376,0.1701687276095793,0.2230915996025986,0.0874061117258034,False,False,,10.348537144256994,5.190440952941827,2.1615155778550714,0.10164468165044775,8.952761,4.106258,2.1836464,0.0700978226205682,0.10164468165044775,0.5916246180026329
ea4edc98cc,FeH4I4N,20,560.6315561479316,3.444706895680134,1163.00268,15.335931566553745,6.400905169390078,2.0877092594113766,0.1671447065344497,0.0576242625384298,0.1663391353734694,0.1236409351250082,0.1656489600939402,0.2234258478422667,0.1988089069149165,False,False,,37.440621370125854,14.27229749555582,2.251234647244475,0.4713255558386173,31.452291,11.3317585,2.1508758,0.3690527701251965,0.4713255558386173,2.833521737265158
902664112f,Cs6SmTe4Br,24,1237.815042871969,4.1267387979566585,3076.1934228,13.34043259936164,6.871093541155525,2.055672593515693,0.0631584455316805,0.0612698635776883,0.1885785070405392,0.1551523590897441,0.1878137195399425,0.2249539520596854,0.1762379281562853,False,False,,11.209949591764593,5.911857392368658,2.23337801399264,0.12592878756554451,11.211323,5.540144,2.221337,0.11579750090853665,0.12592878756554451,0.6677791098349999
440afd27c5,Cs6NdTe4Br,24,1259.040652618001,4.041029966337793,3063.9574228,13.306878075784152,6.832100013662673,2.0690487693167388,0.074387261780748,0.0716287795506424,0.1875106897367527,0.1564727505909166,0.1876480409931263,0.225781140314345,0.1714970153954536,False,False,,11.20916782703695,5.918071533906341,2.234693204415607,0.12801052797607124,11.211323,5.3084607,2.221337,0.11048561579358597,0.12801052797607124,0.6826838947464058
332abe2f84,Cs4K8Bi3SbTe12,28,1277.6714178693333,4.060541514942676,3124.3094076,14.66021561225614,7.740991096052077,2.076336602758586,0.0479474334644905,0.0412598925978423,0.1927860973358184,0.1630707906954988,0.1923097449599149,0.2264909841966272,0.1357320499547413,False,False,,10.556211026213493,5.902062486115552,2.118211788177555,0.12291808977407195,9.676693,5.439113,2.1558597,0.10471214157910977,0.12291808977407195,0.6375879353995024
1ec94cf1ac,CsK2SbTe3,28,1266.8880960068368,3.752138175641961,2862.6482076,14.832197874098547,7.857047529820814,2.080054925731832,0.0511847041488492,0.0421998366036155,0.2037265972042844,0.1823983142948471,0.2038448985873175,0.228047935873181,0.2486136342863363,False,False,,10.58689149138624,5.922301414871669,2.1142179721778342,0.12867688925951826,9.390106,5.394331,2.159624,0.10682559769439523,0.12867688925951826,0.6316155623533487
8252860c53,Sr20Bi9Sb7,36,1340.3645698894254,5.557010801739206,4485.5436,18.84793159450948,9.69873910546458,2.0919191343544115,0.0941222853529609,0.0788896628422412,0.1799305110785426,0.1408433782952122,0.1798949109677123,0.2292092581249444,1.047576616809822,False,False,,32.35430290353837,20.113718107035673,2.000955611872384,0.5858915422727525,31.574768,19.353031,2.0290625,0.5378322369197813,0.5858915422727525,3.2562100711035122
227d8dd38c,CsKRbSbTe3,28,1334.8875156885329,3.7917297114791135,3048.1262076,13.89812670846244,7.313087239619336,2.060659936083964,0.0681907619382793,0.062611001217516,0.1888385192082504,0.1549215478305605,0.1893641252496951,0.2317483208599149,0.1737835190475699,False,False,,10.566251027377016,5.642287331667713,2.1376649312388354,0.11844884615085734,8.931915,4.6069355,2.17542,0.08422084106418731,0.11844884615085734,0.6272493908948332
d56baeca2f,Cs2K3Rb(BiTe3)2,28,1319.94306842298,4.156897051468296,3304.2688076,14.441887601983376,7.573321756179913,2.0654863001578314,0.050903641951898,0.0467047823164291,0.1884568044660629,0.1540219407032939,0.1876914610038565,0.2321082051727756,0.0799295537316778,False,False,,10.511157374916325,5.587267086427927,2.139576060598024,0.1108582034411163,9.736357,4.704757,2.1461442,0.08528456574181623,0.1108582034411163,0.5882419780766236
7c6dc3ff6b,Cs11Rb(SbTe3)4,28,1504.4234426543046,3.935680921005751,3565.6677709,13.280964106769677,6.8762931283925806,2.091565612216025,0.0546242773603922,0.0408968080351088,0.1705791687653577,0.1310727980600991,0.1703469981499591,0.2321541284274159,0.1259132627483008,False,False,,10.27038220080865,5.198754131011946,2.156643715207195,0.10512581907260976,9.296392,4.4817805,2.1771977,0.08252577822739592,0.10512581907260976,0.6162875562913365
40de77511f,Cs4K7Rb(BiTe3)4,28,1300.8358176076197,4.158763934426837,3257.8993076,14.603841348399682,7.679994280263335,2.067040760647751,0.0487272118925183,0.0441544076466233,0.1911663455348314,0.1564443901080222,0.1905493856933586,0.232175317289467,0.0903021932117462,False,False,,10.547152329391734,5.857555004349732,2.134536155663521,0.1188708390797213,9.736357,5.077832,2.145348,0.09505247339489707,0.1188708390797213,0.6218188601511059
8328b7513b,Sr5(BiSb)2,36,1328.2933187061462,5.498474929055169,4398.3232,18.906263455592956,9.729314674173647,2.08488127121665,0.0968815127265811,0.0819486050879128,0.1824739254130256,0.1424857762545298,0.1818112605811026,0.232787183085654,1.0892973141881246,False,False,,32.61414957814931,20.370340936281316,1.9987599873493214,0.599748835167506,32.17187,19.353031,2.0293326,0.5391610151671332,0.599748835167506,3.286764581898417
737ceb6130,Cs3K8Rb(SbTe3)4,28,1275.068908554163,3.6662858639355296,2815.2105557,14.736366804541682,7.79575318866125,2.0777539229766497,0.0524864151690934,0.0441663965896979,0.2046053318484254,0.1804586391026202,0.2044220501396456,0.2328210155891762,0.2494787619520521,False,False,,10.687273833144868,5.957406199544235,2.114219003399727,0.13162690374916616,9.920812,5.518292,2.1519847,0.11300211730145625,0.13162690374916616,0.6433209856265002
e482e7e1a3,Ba3(BSe3)2,22,681.4992114482247,4.421756286381049,1814.726,15.880778393608974,8.007809436017183,2.0388854297899086,0.0902057138814734,0.0589346782338736,0.2085030436916357,0.1862723337799334,0.2084106912683158,0.2332500078729397,1.1256109013262348,False,False,,38.82580764336349,20.814315982685944,1.7400799804474507,1.17638753937796,29.270447,16.937592,1.8007029,0.8112743470757442,1.17638753937796,5.642064108751194
1deec2262b,Cs2KRb3(SbTe3)2,28,1356.0048170129226,3.846246946910088,3140.8652076,13.708758536159047,7.196476604750216,2.0565297461827425,0.0726065295026134,0.0688421181557828,0.184760535056066,0.1422629272077295,0.1839057119129725,0.2342284611998907,0.1581684264555292,False,False,,10.609195242186972,5.517402277472775,2.145336399389518,0.11351621649829939,8.790904,4.5816135,2.1881573,0.08229341500328556,0.11351621649829939,0.6143964481584373
cb289d3a74,Ba10BiSb3As4,36,1404.5291664124757,5.313654400306706,4494.433599999999,18.5874509550304,9.41915659666367,2.114369946529364,0.0648857052303095,0.0747631655115516,0.1749633091616995,0.1309139606956135,0.1761076675513765,0.2348313839327776,0.8065583810652532,False,False,,29.43076112953653,17.893588237236237,2.02764603480828,0.4974666883718359,28.345034,16.45391,1.9903017,0.4558569632975675,0.4974666883718359,2.8432629146953414
36b0d92eb4,Cs4K5Rb3(BiTe3)4,28,1327.245180329948,4.192040700578495,3350.6383076,14.371232926377624,7.519897162819001,2.0640699460583862,0.0547397239274412,0.0512454418817611,0.1862977923157747,0.1464762076693579,0.1858461797112227,0.236148913212402,0.0735001659974348,False,False,,10.514818849366177,5.6666060755905185,2.143380965772235,0.11249453779977484,9.487126,4.5874295,2.1461442,0.08191863390424758,0.11249453779977484,0.6038425705501471
d10a7091b8,Cs4K3Rb5(BiTe3)4,28,1349.635718381334,4.236596935327108,3443.3773076,14.241749755807737,7.426799290317983,2.062328228944209,0.0585861108224168,0.0562828183803149,0.1832353151293425,0.1426800243502433,0.1855092935610614,0.2375004300248072,0.0665265457414211,False,False,,10.418041596789651,5.522224506409854,2.1449969084820215,0.108121123532109,9.053008,4.529014,2.1528823,0.07978101345545914,0.108121123532109,0.5900670591571732
23718f157f,AlGaH8(I4N)2,20,567.5322456540649,3.3589764420895287,1148.0172186,15.2794538171431,6.291989816818216,2.0854874042639278,0.1855323542272608,0.0654025872716151,0.1652404808350987,0.112056159016532,0.1629418223189609,0.2377140797298599,0.2042517840425617,False,False,,34.147821591720344,13.14945213019423,2.2178417489635405,0.438127365516098,24.424904,10.614153,2.1061878,0.35438455115912304,0.438127365516098,2.651452981145256
a5912ce54b,Cs2KRb3(BiTe3)2,28,1371.9333977360984,4.223864601751847,3489.7468076,14.232334276603446,7.397653989004819,2.063265000395968,0.060009113756038,0.05831394201982,0.1832734486801136,0.1397054377427889,0.1829240225414977,0.2385429220741693,0.0645799959016364,False,False,,10.419960783974139,5.469858485552199,2.1477204175478652,0.10706431766650484,9.037554,4.5278335,2.1493137,0.08059182940613246,0.10706431766650484,0.5841780052569177
d50e6202c3,Cs6TbTe4Br,24,1229.7660189338285,4.176880381843171,3093.3241228,13.939223808672528,7.212737325058685,2.0428210143632035,0.0476998111079661,0.0441633196003473,0.2037377217989182,0.175210968654388,0.2046291475123104,0.2387379850657225,0.1744148214279349,False,False,,11.219340254896071,5.862905700872718,2.235517759728296,0.12311319851604101,11.211323,5.540144,2.221337,0.11485032688648786,0.12311319851604101,0.6042729712936974
c585675e4a,CsK2BiTe3,28,1290.854352091036,4.131272213540041,3211.5298076,14.747510886795778,7.775949440715844,2.0680497427573163,0.0472144287226689,0.0423328927537854,0.1946976072837922,0.1611644269299664,0.194654688986862,0.2393744975040568,0.1026741328092178,False,False,,10.5333798674703,5.857626979649555,2.1192730731664455,0.1207879319493062,9.717907,5.436066,2.1464658,0.10507456664907705,0.1207879319493062,0.6203873464826155
34df49b360,Cs4KRb7(SbTe3)4,28,1361.7617989382927,3.8865297571968656,3187.2347076,13.622329658087274,7.142600582976839,2.056260701841333,0.0758686005782434,0.0725828248763623,0.1820512438031172,0.1382421398776077,0.1811643749001811,0.239496004263814,0.1535645444125124,False,False,,10.642074442539608,5.482569409708853,2.1479861565045395,0.11174468530415642,8.81178,4.5816135,2.1881573,0.08198602572548405,0.11174468530415642,0.6138089637278438
8eea4e3bca,AlH4I4N,20,558.5849019587297,3.2857199869257085,1105.2757572,15.621387502948323,6.3711165573828055,2.085712578375206,0.1864841827587367,0.0637773602344662,0.1693256728395381,0.1184115676291655,0.1676326843707738,0.2395517341320892,0.2039394458646969,False,False,,34.22490701351464,13.015406728641727,2.238414234541884,0.4251933924786851,24.131725,10.197546,2.1030247,0.3369059291486549,0.4251933924786851,2.511098201166581
5e1b4b8493,Cs12Lu(InTe4)3,28,1439.236002203481,4.206031964881994,3645.4864228,14.338291288337157,7.440690569264231,2.0807294919839747,0.0492556501550338,0.040869657549169,0.1849954038911405,0.1430886500974632,0.1856764704441069,0.2409880331936785,0.1406633795140885,False,False,,11.534571859798227,5.902577891576786,2.1767947942571126,0.1187747248139608,10.71693,5.375158,2.1798089,0.10295299237041322,0.1187747248139608,0.6420414903056355
dee01fbefe,Cs2RbInTe3,28,1376.913193193026,4.095032712609637,3395.5868152,14.528158981620315,7.545473195883059,2.067433332241135,0.0360257064557132,0.0324742405783358,0.1911774415077337,0.1538677912470756,0.1923899046810709,0.2418625168666976,0.1439490870460661,False,False,,11.710288674510917,6.377376069507622,2.1724355072696704,0.1335940457056578,10.95121,6.1423416,2.1975732,0.12305646805724067,0.1335940457056578,0.6987960747463687
59bce876eb,CsRb2BiTe3,28,1396.2075783775497,4.2607257971511885,3582.4858076,14.244180841135249,7.377401358959418,2.063345117635299,0.0600862231543848,0.0598309654678454,0.1827961477802699,0.1387484979536419,0.1829770769301855,0.2425958679662317,0.0659313121645828,False,False,,10.415803816233073,5.378749630964616,2.155511755898866,0.10378534622065161,9.088916,4.4742007,2.1525002,0.07906244827357818,0.10378534622065161,0.5677654998802644
eb5019123c,Cs6DyTe4I,24,1244.1468209697528,4.26360409775277,3194.4743628,12.845703490617677,6.657517585791585,2.0240926291580164,0.0602905304854506,0.0561437423978873,0.1829059023630853,0.1376079658071755,0.1838161721564601,0.2434603565362388,0.1683781823733995,False,False,,10.54863101630209,5.719477489646464,2.200788254087794,0.1219267444993254,10.834895,5.722043,2.149542,0.12850346540939955,0.1219267444993254,0.6666091302908828
9d1583005e,Cs12Sc(InTe4)3,28,1418.7742670115292,4.11452637321662,3515.4753347999995,13.851484822889637,7.215474616764162,2.050485158049945,0.0159926002305505,0.0186259117367634,0.1832056962551977,0.1381723666513651,0.183080032353747,0.2440756755173332,0.138683784918021,False,False,,11.664831923390917,6.366398868104674,2.169981216360706,0.1345900211529991,11.032279,5.649022,2.189659,0.11046679144420408,0.1345900211529991,0.7346388453201856
bd2fbc1211,Cs4KRb7(BiTe3)4,28,1397.5108141313242,4.201655702152693,3536.1163076,14.26990856684617,7.39563079415432,2.0642082334019918,0.0594976879405012,0.0581690576641189,0.1846544840334047,0.1383385845286388,0.1853002749646999,0.2441739301801555,0.0644477744286967,False,False,,10.405637831113856,5.452661478605726,2.1507830994290607,0.10717661165928356,9.059012,4.5278335,2.1493137,0.08130800289920663,0.10717661165928356,0.5804170541555596
4fa8d5b72d,CsK4Rb(SbTe3)2,28,1264.5176901344355,3.634583427748992,2767.7729038,14.977344793657728,7.945344787956976,2.0776144445929408,0.0523180807692456,0.0450217164102125,0.2108697935122939,0.1794736456475034,0.2103137296538501,0.2443605424050006,0.2521043379603093,False,False,,10.923205494199339,5.986815917840595,2.1168282237585063,0.13251852172937806,9.920812,5.7785573,2.1497865,0.12141345218288334,0.13251852172937806,0.6284376701002086
ef283bf7c0,Cs6DyTe4Br,24,1232.0693286195403,4.17870742426163,3100.4734228,13.958259560541062,7.191427716763991,2.0335258213619647,0.0587869736962065,0.0576684379392403,0.2048331456167874,0.1716349330232314,0.204692560017356,0.2445877950511195,0.1702296189235835,False,False,,11.168917918819325,5.858866413067949,2.2034503866493895,0.12703394358858594,11.322982,5.5745277,2.15404,0.12405150296795123,0.12703394358858594,0.6201825549574272
1adbae5245,Ba3InSb2As,28,1080.7484432301196,5.194752017379601,3380.9624,20.47122564377575,10.242126667877764,2.157510022164265,0.0240266888093576,0.0156221163862286,0.2264798539225029,0.207951644547017,0.2270777403147913,0.2448242327273055,1.0468398532907437,False,False,,29.96237135869179,17.250575136075785,2.0430852267490183,0.5532429314520704,25.45374,15.162332,2.1067216,0.4274298198621011,0.5532429314520704,2.4427909232111196
c60939944e,CsRb2SbTe3,28,1385.204763689267,3.8763410731010186,3233.6042076,13.378448638652316,6.994607648305928,2.0536824370762585,0.0832991596357923,0.0806127914095131,0.1781327841911256,0.1298338855515662,0.1794938487762939,0.244890193048875,0.1483344168369148,False,False,,10.636916035056414,5.469972535743984,2.1543901885031387,0.11143106493297708,8.81178,4.477612,2.1891558,0.0797294870985258,0.11143106493297708,0.6255505713839759
603d4746cf,Cs3K9(SbTe3)4,28,1245.2548023867432,3.692231292589387,2768.8410557,15.22720127246722,8.123211337621214,2.081957269817557,0.0490251721903439,0.0409748313543411,0.2142172688842127,0.1873204499268267,0.2139985383197573,0.2450166016646673,0.2757256894086675,False,False,,10.675368255055247,5.974071816647821,2.1054951524886496,0.1318124405078689,9.920812,5.5763817,2.1525075,0.11340091380791568,0.1318124405078689,0.615321263287673
1a43d64226,Cs6CaTe4,22,1192.3205567962657,3.754457448439189,2695.8214228,11.728730327101234,6.093293637028069,2.030416461721117,0.0689808107829779,0.065300385200822,0.1823938457688304,0.1364476195621554,0.1823838658377068,0.24516983693132,0.1845873512773807,False,False,,10.996816149204186,6.012484690657662,2.108386353724731,0.16517085722356903,10.8167095,5.6819687,2.1222875,0.1497858678426865,0.16517085722356903,0.9055725346835982
154cc0e871,Cs3K8Rb(BiTe3)4,28,1274.799841801864,4.121508702712697,3164.0921557,15.018672944015128,7.926588202376967,2.067668925099678,0.0462029827465894,0.0428050428325716,0.1998562706041794,0.1634433494411165,0.2003050008262469,0.2459007212320259,0.0992026331719607,False,False,,10.603749898581976,5.89056619965328,2.1206034494723607,0.12128627409024972,10.039831,5.4126477,2.1430047,0.10453685147132252,0.12128627409024972,0.6068674939424862
6bbbb3cdfd,Ba5Sr(InSb3)2,28,1120.5949463926372,5.1403473804676905,3468.902,19.58470597370393,9.868168323614846,2.192338397630644,0.0216224794252478,0.0245764786627612,0.2104398880357341,0.1778192052551215,0.211235820102412,0.2499122625397976,1.0192220097053342,False,False,,29.78987532886785,17.798163477199598,2.0405329207624177,0.5909083067599867,28.79078,15.343487,2.080403,0.4557359275262858,0.5909083067599867,2.807967217030863
edc70910d1,Ba3LuBi3,28,1235.866022790831,6.524041942307528,4855.5568,19.067717539841013,9.340222443888392,2.1907940216243493,0.0536011000102077,0.0598817740844075,0.1781040340212618,0.1267609013682337,0.1798132277976421,0.2504854842711895,0.729191501508738,False,False,,28.138411955877075,14.293953327479626,2.132502759398111,0.35712754167040356,29.324665,12.94345,2.0078135,0.3496857536978069,0.35712754167040356,2.0051625648623443
4f87aa25f0,Cs6PrTe4Br,24,1261.344084748196,4.02487111214495,3057.2887228,12.70936117068053,6.530339555127734,2.0504835515937097,0.1059451190053303,0.1023774510276985,0.1789732056034162,0.1298867804617212,0.1785884975398971,0.2506893028716838,0.1860241609225112,False,False,,11.035726706061926,5.760845662103592,2.235754321129187,0.12316659716806576,11.211323,5.494097,2.1950436,0.11965110801288788,0.12316659716806576,0.6881845623360437
19a05292b3,Cs6ScInTe6,28,1405.0535450494554,4.072140476680765,3445.6132468,13.666904985804434,7.117183675864902,2.047830646540199,0.0139686303805644,0.0190581753694131,0.1803024314469915,0.1313816801818771,0.1819903164638394,0.2518184419243731,0.1599577625083343,False,False,,11.672828452881133,6.351238642176934,2.1494712354442616,0.13716404692594503,11.311435,5.799905,2.1719635,0.11719695440786264,0.13716404692594503,0.760744299592382
ad792bc9d3,Cs6InTe4F,24,1120.249017136711,4.273897395752112,2883.2982292,14.899469822725845,7.705580035383206,2.047974317971135,0.0499317884102037,0.0410140234721483,0.2144900769451368,0.1833594742489576,0.2155506726616846,0.2530482208787324,0.1235571499391985,False,False,,11.825854907322949,6.087942698720455,2.258451957163481,0.12205139345141164,10.2717085,6.8806214,2.2705085,0.14397188263736144,0.12205139345141164,0.5690304893807767
532ed4f2c2,Cs8Tm2Se7,34,1685.7690911574923,3.849180110817404,3907.6640704,13.826972932969529,7.205364942673699,2.023815115819724,0.1022526144630942,0.1038875527046593,0.169324988476574,0.1122021658856464,0.1695983144609605,0.2532961088316731,0.4839488152868365,False,False,,13.450771015372029,7.690271844033911,2.1612582393525477,0.16237129429689373,13.282967,6.450436,2.1489565,0.1267571380104723,0.16237129429689373,0.9589328530759516
c54de80eda,Cs2RbScTe3,28,1371.2137864450006,3.773641800760493,3116.1384632,14.76959663312328,7.662735542574132,2.067357647480218,0.0094302893982263,0.0103257546253748,0.2035514087821932,0.1639081485921062,0.2035632081238846,0.2533937700277542,0.2622807981308412,False,False,,11.79872698431351,6.587693739183614,2.117235273562047,0.15409509656663806,11.565505,6.927755,2.15613,0.15956964325997844,0.15409509656663806,0.75703281784468
a79802ed94,Cs6ScGaTe6,28,1383.3847979602842,4.027665622962669,3355.4232468,13.616052698278937,7.1203739559041725,2.0422194280609096,0.02311584011206,0.0291083409219995,0.1814774638262567,0.1244171579337054,0.1790109668262059,0.2552343631173104,0.1438188182951216,False,False,,11.187484484909758,6.1733038318655105,2.144194721752484,0.1321329629924512,9.747058,5.066683,2.142604,0.0985413713049538,0.1321329629924512,0.7280957106550318
080a75dd05,CsK4Rb(BiTe3)2,28,1260.983232786515,4.104199352793107,3116.6545038,15.621381071088608,8.263318093294323,2.062163014490938,0.0407874533470776,0.0410939035324612,0.213562420636998,0.1768981890303039,0.2136037515164459,0.2568822642999953,0.0961804497284305,False,False,,10.766848254106225,5.898206704065333,2.1189209738564316,0.1215813057408069,10.039831,5.482088,2.139986,0.10668190189712283,0.1215813057408069,0.5693010286087004
4d9eeb026d,Ba3InSb3,28,1144.1111334894583,5.178979519393805,3568.316,19.637643872878677,9.813259023341896,2.1952882540319005,0.0230477833548696,0.0285023914435543,0.2087737792203437,0.1715629373175801,0.2088460456399418,0.2574168408223987,0.9721891456801748,False,False,,28.962490715484126,16.42115869031145,2.061209848174235,0.5152437379768166,25.470142,14.287413,2.0922482,0.4054792011374548,0.5152437379768166,2.467952344882442
c7a27b97e1,Cs6HgTe4,22,1155.7464760101393,4.334505701238172,3016.8454228,13.098005630264275,6.838656220251589,2.040575179614906,0.0026558799911134,0.0128680544557743,0.1977057516581635,0.1491541471860697,0.1953132212285224,0.2578324259829704,0.0432715837920367,False,False,,10.513050897025412,5.373616166344653,2.21082179316316,0.11620922022152111,10.212996,5.575993,2.1932292,0.12482375119191157,0.11620922022152111,0.5877887681408923
9dc767b23f,Cs6LuTe4Br,24,1210.1046438157732,4.288770527718158,3125.4074228,13.672309665485852,7.103713720450576,2.0060343433079537,0.060787806756734,0.0550372910682382,0.2027731288656661,0.1575702186890337,0.2030685473636806,0.258748954444326,0.1338624425449708,False,False,,10.980053711237602,5.697686569789017,2.2503784256509007,0.11408440989310766,10.50071,5.740914,2.2531416,0.11492648017870045,0.11408440989310766,0.5626209475156184
0578c4dde9,Cs12ScAl(InTe6)2,28,1393.0017518779136,4.085944799248515,3427.6388734,13.545911728341393,7.081184361381641,2.049496501889457,0.0323108865720876,0.0349906007778073,0.1778091254062261,0.122865797755957,0.1770564669038082,0.2614636865798126,0.1415584081740367,False,False,,10.8824967613322,6.180070738023289,2.173642839596282,0.1277973410008274,10.243898,4.8263307,2.1613433,0.08967504652877896,0.1277973410008274,0.7187333085906541
8604b1abc1,Cs6Te4Pb,22,1205.339684187088,4.174376801786292,3030.0654228,12.689231993784416,6.623736938685836,2.008911645450829,0.0611178004097017,0.0546172348574506,0.2010148562086073,0.1564438495462681,0.2003950979996069,0.2616150653971282,0.1009379861320684,False,False,,10.844463918686992,5.190546784309119,2.19576185156849,0.11590542538372672,9.986098,5.181039,2.1802192,0.1171826219269091,0.11590542538372672,0.576601289923783
b3eca99fc9,Cs6YTe4Cl,24,1218.9609913953066,3.9020281348953976,2864.3831228,14.538834993560366,7.4937519669387695,2.030147333851415,0.0513793324216335,0.0524536965900077,0.2254325998746276,0.1959698736740259,0.2268145988821521,0.2617572338328442,0.1466229835938215,False,False,,11.929484004933432,5.981744689103582,2.2100777982075646,0.1343821013738968,10.91048,5.708648,2.2116566,0.12496505117927269,0.1343821013738968,0.5961076678733788
